*Tele	EF	EB	theta	phi
0	28	31	36.0013	165.78
0	29	0	35.2205	-176.875
0	29	1	35.2171	-177.437
0	29	2	35.2163	-178
0	29	3	35.2181	-178.563
0	29	4	35.2225	-179.127
0	29	5	35.2295	-179.69
0	29	6	35.2392	179.746
0	29	7	35.2514	179.182
0	29	8	35.2663	178.618
0	29	9	35.2838	178.054
0	29	10	35.304	177.491
0	29	11	35.3267	176.928
0	29	12	35.3521	176.365
0	29	13	35.3801	175.803
0	29	14	35.4107	175.242
0	29	15	35.4438	174.682
0	29	16	35.4796	174.122
0	29	17	35.5179	173.564
0	29	18	35.5589	173.006
0	29	19	35.6023	172.45
0	29	20	35.6483	171.896
0	29	21	35.6968	171.342
0	29	22	35.7479	170.791
0	29	23	35.8014	170.24
0	29	24	35.8574	169.692
0	29	25	35.9158	169.145
0	29	26	35.9767	168.601
0	29	27	36.04	168.058
0	29	28	36.1056	167.517
0	29	29	36.1737	166.979
0	29	30	36.244	166.443
0	29	31	36.3167	165.909
0	30	0	35.5447	-176.887
0	30	1	35.5415	-177.444
0	30	2	35.5409	-178.002
0	30	3	35.5428	-178.561
0	30	4	35.5473	-179.119
0	30	5	35.5544	-179.678
0	30	6	35.5641	179.762
0	30	7	35.5764	179.203
0	30	8	35.5912	178.644
0	30	9	35.6087	178.085
0	30	10	35.6287	177.526
0	30	11	35.6513	176.968
0	30	12	35.6765	176.41
0	30	13	35.7043	175.853
0	30	14	35.7347	175.296
0	30	15	35.7676	174.74
0	30	16	35.8031	174.185
0	30	17	35.8411	173.631
0	30	18	35.8816	173.079
0	30	19	35.9247	172.527
0	30	20	35.9703	171.977
0	30	21	36.0183	171.428
0	30	22	36.0689	170.881
0	30	23	36.1219	170.335
0	30	24	36.1773	169.791
0	30	25	36.2352	169.248
0	30	26	36.2954	168.708
0	30	27	36.3581	168.169
0	30	28	36.4231	167.633
0	30	29	36.4905	167.098
0	30	30	36.5601	166.566
0	30	31	36.6321	166.036
0	31	0	35.8687	-176.898
0	31	1	35.8657	-177.451
0	31	2	35.8652	-178.004
0	31	3	35.8672	-178.558
0	31	4	35.8719	-179.112
0	31	5	35.879	-179.667
0	31	6	35.8887	179.779
0	31	7	35.901	179.224
0	31	8	35.9158	178.669
0	31	9	35.9332	178.115
0	31	10	35.9532	177.561
0	31	11	35.9757	177.007
0	31	12	36.0007	176.454
0	31	13	36.0283	175.901
0	31	14	36.0584	175.349
0	31	15	36.0911	174.798
0	31	16	36.1263	174.248
0	31	17	36.1639	173.698
0	31	18	36.2041	173.15
0	31	19	36.2468	172.603
0	31	20	36.292	172.057
0	31	21	36.3396	171.512
0	31	22	36.3897	170.969
0	31	23	36.4422	170.428
0	31	24	36.4971	169.888
0	31	25	36.5544	169.35
0	31	26	36.614	168.813
0	31	27	36.6761	168.279
0	31	28	36.7404	167.746
0	31	29	36.8071	167.216
0	31	30	36.8761	166.687
0	31	31	36.9473	166.161
1	0	0	29.3533	-148.236
1	0	1	29.2133	-148.833
1	0	2	29.0759	-149.435
1	0	3	28.9411	-150.043
1	0	4	28.8089	-150.657
1	0	5	28.6794	-151.276
1	0	6	28.5527	-151.901
1	0	7	28.4288	-152.531
1	0	8	28.3077	-153.167
1	0	9	28.1896	-153.807
1	0	10	28.0744	-154.453
1	0	11	27.9623	-155.104
1	0	12	27.8531	-155.76
1	0	13	27.7471	-156.421
1	0	14	27.6442	-157.086
1	0	15	27.5446	-157.756
1	0	16	27.4481	-158.431
1	0	17	27.3549	-159.11
1	0	18	27.2651	-159.793
1	0	19	27.1785	-160.48
1	0	20	27.0954	-161.17
1	0	21	27.0157	-161.865
1	0	22	26.9394	-162.562
1	0	23	26.8666	-163.264
1	0	24	26.7973	-163.968
1	0	25	26.7316	-164.675
1	0	26	26.6694	-165.385
1	0	27	26.6108	-166.097
1	0	28	26.5558	-166.812
1	0	29	26.5044	-167.528
1	0	30	26.4566	-168.247
1	0	31	26.4125	-168.967
1	1	0	29.6458	-148.517
1	1	1	29.5071	-149.11
1	1	2	29.371	-149.708
1	1	3	29.2374	-150.312
1	1	4	29.1065	-150.922
1	1	5	28.9783	-151.537
1	1	6	28.8528	-152.157
1	1	7	28.7301	-152.782
1	1	8	28.6102	-153.413
1	1	9	28.4932	-154.049
1	1	10	28.3791	-154.69
1	1	11	28.2681	-155.336
1	1	12	28.16	-155.986
1	1	13	28.055	-156.641
1	1	14	27.9532	-157.301
1	1	15	27.8545	-157.965
1	1	16	27.759	-158.634
1	1	17	27.6667	-159.307
1	1	18	27.5777	-159.983
1	1	19	27.492	-160.664
1	1	20	27.4097	-161.348
1	1	21	27.3307	-162.036
1	1	22	27.2552	-162.727
1	1	23	27.1831	-163.421
1	1	24	27.1144	-164.119
1	1	25	27.0493	-164.819
1	1	26	26.9877	-165.521
1	1	27	26.9296	-166.226
1	1	28	26.8751	-166.934
1	1	29	26.8241	-167.643
1	1	30	26.7767	-168.354
1	1	31	26.733	-169.067
1	2	0	29.9392	-148.793
1	2	1	29.8018	-149.382
1	2	2	29.6669	-149.977
1	2	3	29.5346	-150.576
1	2	4	29.405	-151.182
1	2	5	29.278	-151.792
1	2	6	29.1537	-152.408
1	2	7	29.0321	-153.029
1	2	8	28.9134	-153.655
1	2	9	28.7975	-154.286
1	2	10	28.6846	-154.922
1	2	11	28.5746	-155.563
1	2	12	28.4676	-156.208
1	2	13	28.3636	-156.858
1	2	14	28.2627	-157.512
1	2	15	28.165	-158.17
1	2	16	28.0704	-158.833
1	2	17	27.979	-159.5
1	2	18	27.8909	-160.17
1	2	19	27.806	-160.845
1	2	20	27.7245	-161.522
1	2	21	27.6463	-162.204
1	2	22	27.5714	-162.888
1	2	23	27.5	-163.576
1	2	24	27.432	-164.266
1	2	25	27.3674	-164.96
1	2	26	27.3064	-165.655
1	2	27	27.2488	-166.353
1	2	28	27.1947	-167.053
1	2	29	27.1442	-167.756
1	2	30	27.0972	-168.459
1	2	31	27.0538	-169.165
1	3	0	30.2334	-149.064
1	3	1	30.0973	-149.65
1	3	2	29.9637	-150.24
1	3	3	29.8326	-150.836
1	3	4	29.7042	-151.437
1	3	5	29.5784	-152.044
1	3	6	29.4552	-152.655
1	3	7	29.3349	-153.272
1	3	8	29.2173	-153.893
1	3	9	29.1025	-154.519
1	3	10	28.9907	-155.15
1	3	11	28.8817	-155.785
1	3	12	28.7757	-156.425
1	3	13	28.6728	-157.07
1	3	14	28.5729	-157.718
1	3	15	28.4761	-158.371
1	3	16	28.3824	-159.028
1	3	17	28.2919	-159.689
1	3	18	28.2046	-160.354
1	3	19	28.1206	-161.022
1	3	20	28.0398	-161.693
1	3	21	27.9623	-162.368
1	3	22	27.8882	-163.046
1	3	23	27.8174	-163.727
1	3	24	27.75	-164.411
1	3	25	27.686	-165.098
1	3	26	27.6255	-165.786
1	3	27	27.5684	-166.478
1	3	28	27.5148	-167.171
1	3	29	27.4647	-167.866
1	3	30	27.418	-168.562
1	3	31	27.3749	-169.26
1	4	0	30.5284	-149.331
1	4	1	30.3935	-149.913
1	4	2	30.2612	-150.5
1	4	3	30.1314	-151.092
1	4	4	30.0041	-151.689
1	4	5	29.8795	-152.291
1	4	6	29.7576	-152.898
1	4	7	29.6383	-153.51
1	4	8	29.5219	-154.126
1	4	9	29.4082	-154.748
1	4	10	29.2974	-155.374
1	4	11	29.1895	-156.004
1	4	12	29.0845	-156.639
1	4	13	28.9826	-157.278
1	4	14	28.8836	-157.921
1	4	15	28.7877	-158.568
1	4	16	28.695	-159.22
1	4	17	28.6053	-159.875
1	4	18	28.5188	-160.533
1	4	19	28.4356	-161.195
1	4	20	28.3556	-161.861
1	4	21	28.2788	-162.53
1	4	22	28.2054	-163.201
1	4	23	28.1352	-163.876
1	4	24	28.0684	-164.553
1	4	25	28.005	-165.233
1	4	26	27.945	-165.915
1	4	27	27.8884	-166.599
1	4	28	27.8352	-167.285
1	4	29	27.7855	-167.973
1	4	30	27.7392	-168.663
1	4	31	27.6964	-169.354
1	5	0	30.8241	-149.594
1	5	1	30.6906	-150.171
1	5	2	30.5595	-150.754
1	5	3	30.4308	-151.343
1	5	4	30.3048	-151.936
1	5	5	30.1813	-152.533
1	5	6	30.0605	-153.136
1	5	7	29.9424	-153.743
1	5	8	29.8271	-154.355
1	5	9	29.7145	-154.972
1	5	10	29.6047	-155.593
1	5	11	29.4979	-156.219
1	5	12	29.3939	-156.848
1	5	13	29.2929	-157.482
1	5	14	29.1949	-158.12
1	5	15	29.0999	-158.762
1	5	16	29.008	-159.408
1	5	17	28.9192	-160.057
1	5	18	28.8336	-160.71
1	5	19	28.7511	-161.366
1	5	20	28.6718	-162.025
1	5	21	28.5958	-162.688
1	5	22	28.523	-163.353
1	5	23	28.4535	-164.021
1	5	24	28.3873	-164.692
1	5	25	28.3244	-165.365
1	5	26	28.2649	-166.041
1	5	27	28.2088	-166.718
1	5	28	28.156	-167.398
1	5	29	28.1067	-168.079
1	5	30	28.0607	-168.762
1	5	31	28.0182	-169.446
1	6	0	31.1207	-149.852
1	6	1	30.9883	-150.426
1	6	2	30.8584	-151.005
1	6	3	30.731	-151.589
1	6	4	30.6061	-152.178
1	6	5	30.4838	-152.772
1	6	6	30.3642	-153.37
1	6	7	30.2472	-153.973
1	6	8	30.1329	-154.581
1	6	9	30.0214	-155.193
1	6	10	29.9127	-155.809
1	6	11	29.8068	-156.429
1	6	12	29.7038	-157.054
1	6	13	29.6038	-157.683
1	6	14	29.5067	-158.315
1	6	15	29.4126	-158.952
1	6	16	29.3216	-159.592
1	6	17	29.2336	-160.235
1	6	18	29.1488	-160.883
1	6	19	29.067	-161.533
1	6	20	28.9885	-162.186
1	6	21	28.9131	-162.843
1	6	22	28.841	-163.502
1	6	23	28.7721	-164.164
1	6	24	28.7065	-164.829
1	6	25	28.6442	-165.495
1	6	26	28.5851	-166.164
1	6	27	28.5295	-166.835
1	6	28	28.4771	-167.508
1	6	29	28.4282	-168.183
1	6	30	28.3826	-168.859
1	6	31	28.3404	-169.536
1	7	0	31.4179	-150.106
1	7	1	31.2867	-150.676
1	7	2	31.158	-151.252
1	7	3	31.0318	-151.832
1	7	4	30.9081	-152.417
1	7	5	30.7869	-153.006
1	7	6	30.6684	-153.6
1	7	7	30.5525	-154.199
1	7	8	30.4393	-154.802
1	7	9	30.3288	-155.409
1	7	10	30.2211	-156.021
1	7	11	30.1163	-156.636
1	7	12	30.0143	-157.256
1	7	13	29.9152	-157.88
1	7	14	29.819	-158.507
1	7	15	29.7258	-159.138
1	7	16	29.6356	-159.773
1	7	17	29.5484	-160.411
1	7	18	29.4644	-161.052
1	7	19	29.3834	-161.697
1	7	20	29.3055	-162.344
1	7	21	29.2309	-162.995
1	7	22	29.1594	-163.648
1	7	23	29.0911	-164.304
1	7	24	29.026	-164.962
1	7	25	28.9642	-165.623
1	7	26	28.9057	-166.285
1	7	27	28.8505	-166.95
1	7	28	28.7986	-167.616
1	7	29	28.7499	-168.284
1	7	30	28.7047	-168.953
1	7	31	28.6627	-169.624
1	8	0	31.7158	-150.355
1	8	1	31.5858	-150.922
1	8	2	31.4583	-151.494
1	8	3	31.3333	-152.07
1	8	4	31.2107	-152.651
1	8	5	31.0907	-153.237
1	8	6	30.9732	-153.827
1	8	7	30.8584	-154.421
1	8	8	30.7463	-155.019
1	8	9	30.6368	-155.622
1	8	10	30.5301	-156.229
1	8	11	30.4263	-156.84
1	8	12	30.3252	-157.454
1	8	13	30.227	-158.073
1	8	14	30.1317	-158.695
1	8	15	30.0394	-159.321
1	8	16	29.95	-159.95
1	8	17	29.8637	-160.583
1	8	18	29.7804	-161.219
1	8	19	29.7001	-161.858
1	8	20	29.623	-162.499
1	8	21	29.549	-163.144
1	8	22	29.4781	-163.791
1	8	23	29.4104	-164.441
1	8	24	29.3459	-165.093
1	8	25	29.2846	-165.748
1	8	26	29.2266	-166.404
1	8	27	29.1718	-167.062
1	8	28	29.1202	-167.722
1	8	29	29.072	-168.384
1	8	30	29.027	-169.046
1	8	31	28.9854	-169.71
1	9	0	32.0143	-150.601
1	9	1	31.8855	-151.164
1	9	2	31.7592	-151.732
1	9	3	31.6353	-152.305
1	9	4	31.5139	-152.882
1	9	5	31.3949	-153.463
1	9	6	31.2786	-154.049
1	9	7	31.1648	-154.639
1	9	8	31.0537	-155.233
1	9	9	30.9453	-155.831
1	9	10	30.8396	-156.433
1	9	11	30.7367	-157.039
1	9	12	30.6366	-157.649
1	9	13	30.5393	-158.263
1	9	14	30.4449	-158.88
1	9	15	30.3534	-159.501
1	9	16	30.2649	-160.125
1	9	17	30.1793	-160.752
1	9	18	30.0968	-161.382
1	9	19	30.0172	-162.015
1	9	20	29.9408	-162.652
1	9	21	29.8674	-163.29
1	9	22	29.7971	-163.932
1	9	23	29.73	-164.576
1	9	24	29.6661	-165.222
1	9	25	29.6053	-165.87
1	9	26	29.5477	-166.52
1	9	27	29.4933	-167.172
1	9	28	29.4422	-167.826
1	9	29	29.3943	-168.481
1	9	30	29.3496	-169.138
1	9	31	29.3082	-169.795
1	10	0	32.3134	-150.843
1	10	1	32.1859	-151.403
1	10	2	32.0607	-151.967
1	10	3	31.9379	-152.535
1	10	4	31.8176	-153.109
1	10	5	31.6998	-153.686
1	10	6	31.5845	-154.267
1	10	7	31.4718	-154.853
1	10	8	31.3617	-155.443
1	10	9	31.2543	-156.036
1	10	10	31.1496	-156.634
1	10	11	31.0476	-157.235
1	10	12	30.9484	-157.84
1	10	13	30.852	-158.449
1	10	14	30.7585	-159.061
1	10	15	30.6678	-159.677
1	10	16	30.5801	-160.296
1	10	17	30.4953	-160.918
1	10	18	30.4135	-161.542
1	10	19	30.3347	-162.17
1	10	20	30.2589	-162.801
1	10	21	30.1861	-163.434
1	10	22	30.1165	-164.07
1	10	23	30.0499	-164.708
1	10	24	29.9865	-165.348
1	10	25	29.9262	-165.99
1	10	26	29.8691	-166.635
1	10	27	29.8151	-167.28
1	10	28	29.7644	-167.928
1	10	29	29.7168	-168.577
1	10	30	29.6724	-169.227
1	10	31	29.6313	-169.878
1	11	0	32.6131	-151.081
1	11	1	32.4867	-151.637
1	11	2	32.3627	-152.197
1	11	3	32.241	-152.762
1	11	4	32.1218	-153.332
1	11	5	32.0051	-153.905
1	11	6	31.8909	-154.482
1	11	7	31.7792	-155.064
1	11	8	31.6701	-155.649
1	11	9	31.5637	-156.238
1	11	10	31.46	-156.831
1	11	11	31.3589	-157.428
1	11	12	31.2606	-158.028
1	11	13	31.1651	-158.632
1	11	14	31.0725	-159.239
1	11	15	30.9826	-159.85
1	11	16	30.8957	-160.464
1	11	17	30.8116	-161.08
1	11	18	30.7305	-161.7
1	11	19	30.6524	-162.322
1	11	20	30.5773	-162.947
1	11	21	30.5052	-163.575
1	11	22	30.4361	-164.205
1	11	23	30.3701	-164.837
1	11	24	30.3072	-165.472
1	11	25	30.2474	-166.108
1	11	26	30.1907	-166.746
1	11	27	30.1372	-167.386
1	11	28	30.0868	-168.028
1	11	29	30.0395	-168.671
1	11	30	29.9954	-169.315
1	11	31	29.9545	-169.96
1	12	0	32.9134	-151.315
1	12	1	32.7881	-151.867
1	12	2	32.6652	-152.424
1	12	3	32.5447	-152.986
1	12	4	32.4265	-153.551
1	12	5	32.3109	-154.12
1	12	6	32.1977	-154.694
1	12	7	32.0871	-155.271
1	12	8	31.979	-155.852
1	12	9	31.8736	-156.437
1	12	10	31.7708	-157.025
1	12	11	31.6706	-157.618
1	12	12	31.5732	-158.213
1	12	13	31.4786	-158.812
1	12	14	31.3868	-159.415
1	12	15	31.2977	-160.02
1	12	16	31.2116	-160.629
1	12	17	31.1283	-161.24
1	12	18	31.0479	-161.855
1	12	19	30.9704	-162.472
1	12	20	30.896	-163.091
1	12	21	30.8245	-163.713
1	12	22	30.756	-164.338
1	12	23	30.6905	-164.965
1	12	24	30.6281	-165.593
1	12	25	30.5688	-166.224
1	12	26	30.5125	-166.856
1	12	27	30.4594	-167.49
1	12	28	30.4093	-168.126
1	12	29	30.3624	-168.763
1	12	30	30.3186	-169.401
1	12	31	30.278	-170.04
1	13	0	33.2141	-151.545
1	13	1	33.09	-152.094
1	13	2	32.9682	-152.648
1	13	3	32.8488	-153.205
1	13	4	32.7317	-153.767
1	13	5	32.6171	-154.332
1	13	6	32.505	-154.901
1	13	7	32.3954	-155.474
1	13	8	32.2883	-156.051
1	13	9	32.1838	-156.632
1	13	10	32.0819	-157.216
1	13	11	31.9827	-157.804
1	13	12	31.8862	-158.395
1	13	13	31.7924	-158.989
1	13	14	31.7014	-159.586
1	13	15	31.6132	-160.187
1	13	16	31.5278	-160.791
1	13	17	31.4452	-161.397
1	13	18	31.3655	-162.006
1	13	19	31.2887	-162.618
1	13	20	31.2149	-163.233
1	13	21	31.144	-163.849
1	13	22	31.0761	-164.468
1	13	23	31.0111	-165.089
1	13	24	30.9492	-165.713
1	13	25	30.8904	-166.338
1	13	26	30.8345	-166.964
1	13	27	30.7818	-167.592
1	13	28	30.7321	-168.222
1	13	29	30.6854	-168.853
1	13	30	30.6419	-169.485
1	13	31	30.6015	-170.118
1	14	0	33.5154	-151.772
1	14	1	33.3924	-152.318
1	14	2	33.2717	-152.867
1	14	3	33.1533	-153.421
1	14	4	33.0374	-153.979
1	14	5	32.9238	-154.54
1	14	6	32.8127	-155.106
1	14	7	32.704	-155.675
1	14	8	32.5979	-156.247
1	14	9	32.4944	-156.824
1	14	10	32.3934	-157.403
1	14	11	32.2951	-157.987
1	14	12	32.1995	-158.573
1	14	13	32.1065	-159.163
1	14	14	32.0163	-159.755
1	14	15	31.9289	-160.351
1	14	16	31.8442	-160.95
1	14	17	31.7624	-161.551
1	14	18	31.6834	-162.155
1	14	19	31.6073	-162.762
1	14	20	31.534	-163.371
1	14	21	31.4637	-163.983
1	14	22	31.3964	-164.596
1	14	23	31.332	-165.212
1	14	24	31.2705	-165.83
1	14	25	31.2121	-166.449
1	14	26	31.1567	-167.07
1	14	27	31.1043	-167.693
1	14	28	31.0549	-168.317
1	14	29	31.0086	-168.942
1	14	30	30.9654	-169.568
1	14	31	30.9252	-170.195
1	15	0	33.8171	-151.995
1	15	1	33.6952	-152.537
1	15	2	33.5756	-153.084
1	15	3	33.4583	-153.634
1	15	4	33.3434	-154.188
1	15	5	33.2308	-154.745
1	15	6	33.1207	-155.307
1	15	7	33.0131	-155.872
1	15	8	32.9079	-156.44
1	15	9	32.8053	-157.012
1	15	10	32.7053	-157.588
1	15	11	32.6078	-158.166
1	15	12	32.513	-158.748
1	15	13	32.4209	-159.333
1	15	14	32.3315	-159.921
1	15	15	32.2448	-160.512
1	15	16	32.1609	-161.106
1	15	17	32.0798	-161.703
1	15	18	32.0015	-162.302
1	15	19	31.926	-162.904
1	15	20	31.8534	-163.508
1	15	21	31.7836	-164.114
1	15	22	31.7168	-164.722
1	15	23	31.6529	-165.332
1	15	24	31.592	-165.945
1	15	25	31.534	-166.558
1	15	26	31.479	-167.174
1	15	27	31.4269	-167.791
1	15	28	31.3779	-168.409
1	15	29	31.3319	-169.029
1	15	30	31.2889	-169.649
1	15	31	31.2489	-170.271
1	16	0	34.1192	-152.215
1	16	1	33.9984	-152.754
1	16	2	33.8799	-153.296
1	16	3	33.7637	-153.843
1	16	4	33.6498	-154.393
1	16	5	33.5382	-154.947
1	16	6	33.4291	-155.504
1	16	7	33.3224	-156.065
1	16	8	33.2182	-156.63
1	16	9	33.1165	-157.198
1	16	10	33.0174	-157.769
1	16	11	32.9208	-158.343
1	16	12	32.8269	-158.921
1	16	13	32.7356	-159.501
1	16	14	32.6469	-160.085
1	16	15	32.561	-160.671
1	16	16	32.4778	-161.26
1	16	17	32.3974	-161.852
1	16	18	32.3197	-162.446
1	16	19	32.2449	-163.042
1	16	20	32.1729	-163.641
1	16	21	32.1037	-164.242
1	16	22	32.0374	-164.846
1	16	23	31.974	-165.451
1	16	24	31.9135	-166.057
1	16	25	31.856	-166.666
1	16	26	31.8014	-167.276
1	16	27	31.7497	-167.887
1	16	28	31.701	-168.5
1	16	29	31.6553	-169.114
1	16	30	31.6125	-169.729
1	16	31	31.5727	-170.345
1	17	0	34.4217	-152.431
1	17	1	34.302	-152.967
1	17	2	34.1845	-153.506
1	17	3	34.0694	-154.049
1	17	4	33.9565	-154.595
1	17	5	33.8459	-155.145
1	17	6	33.7378	-155.699
1	17	7	33.6321	-156.256
1	17	8	33.5288	-156.816
1	17	9	33.428	-157.38
1	17	10	33.3298	-157.947
1	17	11	33.2341	-158.517
1	17	12	33.1409	-159.09
1	17	13	33.0504	-159.666
1	17	14	32.9626	-160.245
1	17	15	32.8774	-160.827
1	17	16	32.7949	-161.411
1	17	17	32.7152	-161.998
1	17	18	32.6382	-162.587
1	17	19	32.564	-163.179
1	17	20	32.4925	-163.773
1	17	21	32.4239	-164.369
1	17	22	32.3582	-164.967
1	17	23	32.2953	-165.567
1	17	24	32.2352	-166.168
1	17	25	32.1781	-166.771
1	17	26	32.1238	-167.376
1	17	27	32.0725	-167.982
1	17	28	32.0241	-168.59
1	17	29	31.9787	-169.198
1	17	30	31.9362	-169.807
1	17	31	31.8966	-170.417
1	18	0	34.7246	-152.644
1	18	1	34.6059	-153.176
1	18	2	34.4895	-153.712
1	18	3	34.3754	-154.251
1	18	4	34.2635	-154.794
1	18	5	34.154	-155.341
1	18	6	34.0468	-155.89
1	18	7	33.942	-156.443
1	18	8	33.8397	-157
1	18	9	33.7398	-157.559
1	18	10	33.6424	-158.122
1	18	11	33.5475	-158.688
1	18	12	33.4552	-159.257
1	18	13	33.3655	-159.828
1	18	14	33.2784	-160.403
1	18	15	33.194	-160.98
1	18	16	33.1122	-161.56
1	18	17	33.0331	-162.142
1	18	18	32.9568	-162.726
1	18	19	32.8831	-163.313
1	18	20	32.8123	-163.902
1	18	21	32.7442	-164.493
1	18	22	32.679	-165.086
1	18	23	32.6166	-165.681
1	18	24	32.557	-166.277
1	18	25	32.5003	-166.875
1	18	26	32.4464	-167.475
1	18	27	32.3954	-168.075
1	18	28	32.3473	-168.677
1	18	29	32.3021	-169.28
1	18	30	32.2599	-169.884
1	18	31	32.2205	-170.489
1	19	0	35.0278	-152.854
1	19	1	34.9102	-153.383
1	19	2	34.7948	-153.915
1	19	3	34.6817	-154.451
1	19	4	34.5708	-154.99
1	19	5	34.4623	-155.533
1	19	6	34.356	-156.079
1	19	7	34.2522	-156.628
1	19	8	34.1508	-157.18
1	19	9	34.0517	-157.736
1	19	10	33.9552	-158.295
1	19	11	33.8612	-158.856
1	19	12	33.7697	-159.421
1	19	13	33.6808	-159.988
1	19	14	33.5944	-160.558
1	19	15	33.5107	-161.13
1	19	16	33.4296	-161.706
1	19	17	33.3512	-162.283
1	19	18	33.2755	-162.863
1	19	19	33.2024	-163.445
1	19	20	33.1322	-164.029
1	19	21	33.0646	-164.615
1	19	22	32.9999	-165.203
1	19	23	32.9379	-165.793
1	19	24	32.8788	-166.384
1	19	25	32.8225	-166.977
1	19	26	32.769	-167.571
1	19	27	32.7183	-168.167
1	19	28	32.6705	-168.763
1	19	29	32.6256	-169.361
1	19	30	32.5836	-169.96
1	19	31	32.5444	-170.559
1	20	0	35.3313	-153.061
1	20	1	35.2147	-153.586
1	20	2	35.1004	-154.115
1	20	3	34.9883	-154.647
1	20	4	34.8784	-155.183
1	20	5	34.7708	-155.722
1	20	6	34.6655	-156.264
1	20	7	34.5626	-156.809
1	20	8	34.462	-157.358
1	20	9	34.3639	-157.91
1	20	10	34.2682	-158.464
1	20	11	34.175	-159.022
1	20	12	34.0843	-159.582
1	20	13	33.9961	-160.145
1	20	14	33.9105	-160.71
1	20	15	33.8275	-161.278
1	20	16	33.7471	-161.849
1	20	17	33.6694	-162.422
1	20	18	33.5942	-162.997
1	20	19	33.5218	-163.574
1	20	20	33.4521	-164.154
1	20	21	33.3851	-164.735
1	20	22	33.3209	-165.318
1	20	23	33.2594	-165.903
1	20	24	33.2006	-166.489
1	20	25	33.1447	-167.077
1	20	26	33.0916	-167.666
1	20	27	33.0413	-168.257
1	20	28	32.9938	-168.848
1	20	29	32.9491	-169.441
1	20	30	32.9073	-170.034
1	20	31	32.8683	-170.628
1	21	0	35.635	-153.264
1	21	1	35.5196	-153.786
1	21	2	35.4062	-154.312
1	21	3	35.2951	-154.841
1	21	4	35.1862	-155.373
1	21	5	35.0796	-155.908
1	21	6	34.9752	-156.446
1	21	7	34.8732	-156.988
1	21	8	34.7735	-157.533
1	21	9	34.6762	-158.08
1	21	10	34.5814	-158.631
1	21	11	34.489	-159.184
1	21	12	34.3991	-159.74
1	21	13	34.3117	-160.299
1	21	14	34.2268	-160.86
1	21	15	34.1445	-161.424
1	21	16	34.0647	-161.99
1	21	17	33.9876	-162.559
1	21	18	33.9131	-163.129
1	21	19	33.8413	-163.702
1	21	20	33.7721	-164.276
1	21	21	33.7056	-164.853
1	21	22	33.6418	-165.431
1	21	23	33.5808	-166.011
1	21	24	33.5225	-166.592
1	21	25	33.467	-167.175
1	21	26	33.4142	-167.76
1	21	27	33.3642	-168.345
1	21	28	33.317	-168.931
1	21	29	33.2725	-169.519
1	21	30	33.2309	-170.107
1	21	31	33.1921	-170.696
1	22	0	35.9391	-153.465
1	22	1	35.8246	-153.984
1	22	2	35.7123	-154.506
1	22	3	35.6021	-155.031
1	22	4	35.4942	-155.56
1	22	5	35.3885	-156.091
1	22	6	35.2851	-156.626
1	22	7	35.1839	-157.164
1	22	8	35.0851	-157.705
1	22	9	34.9887	-158.248
1	22	10	34.8947	-158.795
1	22	11	34.8031	-159.344
1	22	12	34.7139	-159.896
1	22	13	34.6273	-160.451
1	22	14	34.5431	-161.008
1	22	15	34.4615	-161.567
1	22	16	34.3824	-162.129
1	22	17	34.3059	-162.693
1	22	18	34.232	-163.259
1	22	19	34.1607	-163.827
1	22	20	34.0921	-164.397
1	22	21	34.0261	-164.969
1	22	22	33.9628	-165.542
1	22	23	33.9022	-166.117
1	22	24	33.8443	-166.694
1	22	25	33.7892	-167.272
1	22	26	33.7367	-167.851
1	22	27	33.687	-168.432
1	22	28	33.6401	-169.013
1	22	29	33.5959	-169.595
1	22	30	33.5545	-170.179
1	22	31	33.5159	-170.762
1	23	0	36.2433	-153.662
1	23	1	36.1298	-154.178
1	23	2	36.0185	-154.697
1	23	3	35.9093	-155.218
1	23	4	35.8024	-155.744
1	23	5	35.6976	-156.272
1	23	6	35.5951	-156.803
1	23	7	35.4948	-157.337
1	23	8	35.3969	-157.874
1	23	9	35.3013	-158.414
1	23	10	35.2081	-158.957
1	23	11	35.1173	-159.502
1	23	12	35.0289	-160.05
1	23	13	34.9429	-160.6
1	23	14	34.8595	-161.153
1	23	15	34.7785	-161.708
1	23	16	34.7001	-162.265
1	23	17	34.6242	-162.825
1	23	18	34.5509	-163.387
1	23	19	34.4802	-163.95
1	23	20	34.4121	-164.516
1	23	21	34.3466	-165.083
1	23	22	34.2838	-165.652
1	23	23	34.2236	-166.222
1	23	24	34.1661	-166.794
1	23	25	34.1113	-167.367
1	23	26	34.0592	-167.941
1	23	27	34.0099	-168.517
1	23	28	33.9632	-169.093
1	23	29	33.9193	-169.671
1	23	30	33.8781	-170.249
1	23	31	33.8396	-170.828
1	24	0	36.5477	-153.857
1	24	1	36.4353	-154.369
1	24	2	36.3249	-154.885
1	24	3	36.2167	-155.403
1	24	4	36.1107	-155.925
1	24	5	36.0068	-156.449
1	24	6	35.9052	-156.977
1	24	7	35.8058	-157.507
1	24	8	35.7087	-158.041
1	24	9	35.614	-158.577
1	24	10	35.5215	-159.115
1	24	11	35.4315	-159.657
1	24	12	35.3438	-160.201
1	24	13	35.2586	-160.747
1	24	14	35.1759	-161.296
1	24	15	35.0956	-161.847
1	24	16	35.0178	-162.4
1	24	17	34.9425	-162.955
1	24	18	34.8698	-163.512
